username,text,label,binary_label,tokenized_comment
,"Anak perempuan tidak akan mulia saat mereka menjadi masalah, terutama sampai menjadi perusak seperti","['Denigration', 'Flaming']",Yes,"['anak', 'perempuan', 'tidak', 'akan', 'mulia', 'saat', 'mereka', 'jadi', 'masalah', 'utama', 'sampai', 'jadi', 'usak', 'seperti']"
,Zulhas adalah orang yang mengejek doa syariah tanpa aamiin dan mengubah sirip indeks,"['Denigration', 'Flaming']",Yes,"['zulhas', 'adalah', 'orang', 'yang', 'ejek', 'doa', 'syariah', 'tanpa', 'amin', 'dan', 'ubah', 'sirip', 'indeks']"
,"Tidak perlu menjadi cantik, yang paling penting adalah bahwa gatel+tidak mengenal diri sendiri","['Denigration', 'Flaming']",Yes,"['tidak', 'perlu', 'jadi', 'cantik', 'yang', 'paling', 'penting', 'adalah', 'bahwa', 'gateltidak', 'kenal', 'diri', 'sendiri']"
,Tokoh publik tidak semuanya cerdas.Ada juga Koplak yang konstan,"['Denigration', 'Flaming']",Yes,"['tokoh', 'publik', 'tidak', 'semua', 'cerdasada', 'juga', 'kocak', 'yang', 'konstan']"
,Koleksi sekolah menengah keagamaan?,"['Denigration', 'Flaming']",Yes,"['koleksi', 'sekolah', 'tengah', 'agama']"
,"Produk Lokal Duholung, Merek Mewah Pribadi TP ...","['Denigration', 'Flaming']",Yes,"['produk', 'lokal', 'duholung', 'merek', 'mewah', 'pribadi', 'tapi']"
,"Mereka hanya bergabung dengan studi dari Fomo dan lebih buruk lagi, mereka melanggar aturan, mereka bangga akan hal itu, mereka merasa keren, mereka tidak lengket, lengket sama sekali","['Denigration', 'Flaming']",Yes,"['mereka', 'hanya', 'gabung', 'dengan', 'studi', 'dari', 'fomo', 'dan', 'lebih', 'buruk', 'lagi', 'mereka', 'langgar', 'atur', 'mereka', 'bangga', 'akan', 'hal', 'itu', 'mereka', 'rasa', 'keren', 'mereka', 'tidak', 'lengket', 'lengket', 'sama', 'sekali']"
,"Saya ingin menciptakan seperti semuanya, tapi masih gatellll,","['Denigration', 'Flaming']",Yes,"['saya', 'ingin', 'cipta', 'seperti', 'semua', 'tapi', 'masih', 'gatel']"
,Tidak di film GA di RL dengan aktor🤭,"['Denigration', 'Flaming']",Yes,"['tidak', 'di', 'film', 'tidak', 'di', 'dunia', 'nyata', 'dengan', 'aktor']"
,"Sudah berterima kasih atas kelas Syifa, yang ingin berteman dengan Anda, bahkan melalui hubungan Pea, kepercayaan diri!","['Denigration', 'Flaming']",Yes,"['sudah', 'terima', 'kasih', 'atas', 'kelas', 'syifa', 'yang', 'ingin', 'teman', 'dengan', 'anda', 'bahkan', 'lalu', 'hubung', 'bodoh', 'percaya', 'diri']"
,Sykophane yang sebenarnya disebut Raffi Ahmad😢😢,"['Denigration', 'Flaming']",Yes,"['sykophane', 'yang', 'benar', 'sebut', 'raffi', 'ahmad']"
,"Saya belum puas bahwa aktor sekarang karier Anda bangga jika Anda tidak segera mendapatkan sekolah menengah, apa yang Anda lakukan, tidak ada apa -apa jika tidak dihancurkan, apa sekolah menengah, apa yang Anda lakukan itu Jika Anda melakukannya jika Anda memiliki pelaku, itu bukan hanya gatel, tetapi Anda harus lebih cantik dari pasangan aslinya!","['Denigration', 'Flaming']",Yes,"['saya', 'belum', 'puas', 'bahwa', 'aktor', 'sekarang', 'karir', 'anda', 'bangga', 'jika', 'anda', 'tidak', 'segera', 'dapat', 'sekolah', 'tengah', 'apa', 'yang', 'anda', 'laku', 'tidak', 'ada', 'apa', 'apa', 'jika', 'tidak', 'hancur', 'apa', 'sekolah', 'tengah', 'apa', 'yang', 'anda', 'laku', 'itu', 'jika', 'anda', 'laku', 'jika', 'anda', 'milik', 'laku', 'itu', 'tidak', 'hanya', 'gatel', 'tetapi', 'anda', 'harus', 'lebih', 'cantik', 'dari', 'pasang', 'asli']"
,"Bahkan menurun, saya minta maaf yang mengatakan gatal","['Denigration', 'Flaming']",Yes,"['bahkan', 'turun', 'saya', 'minta', 'maaf', 'yang', 'kata', 'gatal']"
,"GPP tidak baik, yang paling penting adalah Gatel 😂","['Denigration', 'Flaming']",Yes,"['tidak', 'apa', 'tidak', 'bagus', 'yang', 'paling', 'penting', 'adalah', 'gatel']"
,"Ini adalah penyanyi fomo, bukan!","['Denigration', 'Flaming']",Yes,"['ini', 'adalah', 'nyanyi', 'fomo', 'tidak']"
,Saya baru saja menemukan bahwa mantan saya adalah semua nama Rizki menjadi orang lajang yang pergi ke orang yang pergi tanpa pesan,"['Denigration', 'Flaming']",Yes,"['saya', 'baru', 'saja', 'temu', 'bahwa', 'mantan', 'saya', 'adalah', 'semua', 'nama', 'rizky', 'jadi', 'orang', 'lajang', 'yang', 'pergi', 'ke', 'orang', 'yang', 'pergi', 'tanpa', 'pesan']"
,"Menuntut klarifikasi, dia tidak tahu bahwa dia adalah orang yang berselingkuh","['Denigration', 'Flaming']",Yes,"['tuntut', 'klarifikasi', 'dia', 'tidak', 'tahu', 'bahwa', 'dia', 'adalah', 'orang', 'yang', 'selingkuh']"
,Namira Anda merindukan hidup dalam kehidupan nyata,"['Denigration', 'Flaming']",Yes,"['namira', 'anda', 'rindu', 'hidup', 'dalam', 'hidup', 'nyata']"
,Sebelum ada ilmuwan agama,"['Denigration', 'Flaming']",Yes,"['belum', 'ada', 'ilmuwan', 'agama']"
,"Baiklah oke, hanya penyanyi terkenal, Anda menemukan panggung untuk memanfaatkan situasinya","['Denigration', 'Flaming']",Yes,"['baik', 'oke', 'hanya', 'nyanyi', 'kenal', 'anda', 'temu', 'panggung', 'untuk', 'manfaat', 'situasi']"
,"Alhamdulillah, Cipa melemparkan mantan tahanan itu, dia bisa menjadi mulia, koleksinya adalah Dos dan mengumpulkannya sampai sampai sampai sampai sampai sampai habis","['Denigration', 'Flaming']",Yes,"['alhamdulillah', 'syifa', 'lempar', 'mantan', 'tahan', 'itu', 'dia', 'bisa', 'jadi', 'mulia', 'koleksi', 'adalah', 'dos', 'dan', 'kumpul', 'sampai', 'sampai', 'sampai', 'sampai', 'sampai', 'sampai', 'habis']"
,"Gayamuuu Bro 😂 Ndangak du Keduwureennn, Ndukluk O!","['Denigration', 'Flaming']",Yes,"['gayamuu', 'bro', 'lihat', 'atas', 'du', 'keduwureenn', 'ndukluk', 'o']"
,"Saya malu, saudara laki -laki, saudara?","['Denigration', 'Flaming']",Yes,"['saya', 'malu', 'saudara', 'pria', 'pria', 'saudara']"
,Akwoakwoakwo mencapai hasil dari COK,"['Denigration', 'Flaming']",Yes,"['wkwk', 'capai', 'hasil', 'dari', 'cok']"
,"Saya mengatakan jika Anda tidak memiliki klarifikasi, bukan orang lain yang dituduh sebagai Madep, bagian dari mereka yang ada di BAE","['Denigration', 'Flaming']",Yes,"['saya', 'kata', 'jika', 'anda', 'tidak', 'milik', 'klarifikasi', 'tidak', 'orang', 'lain', 'yang', 'tuduh', 'bagai', 'hadap', 'bagi', 'dari', 'mereka', 'yang', 'ada', 'di', 'baik']"
,"Sumber Daya Manusia Indo Bukti rendah tidak akan menjadi sumber daya indo -manusia, pertama -tama harus penelitian, berita baru tampaknya tidak hanya terbukti sebagai Nyampah -grob.","['Denigration', 'Flaming']",Yes,"['sumber', 'daya', 'manusia', 'indonesia', 'bukti', 'rendah', 'tidak', 'akan', 'jadi', 'sumber', 'daya', 'indonesia', 'manusia', 'pertama', 'tama', 'harus', 'teliti', 'berita', 'baru', 'tampak', 'tidak', 'hanya', 'bukti', 'bagai', 'sampah', 'grob']"
,"Terkadang saya melihat orang kaya dan pintar, tampaknya ada bodoh.","['Denigration', 'Flaming']",Yes,"['terkadang', 'saya', 'lihat', 'orang', 'seperti', 'dan', 'cerdik', 'tampak', 'ada', 'bodoh']"
,"Saya bilang saya bukan keduanya dan sebagai pendengar musik saya sangat kecewa, bukan musiknya, yang jelas, tetapi caranya untuk menemukan panggung terlalu banyak.","['Denigration', 'Flaming']",Yes,"['saya', 'bilang', 'saya', 'tidak', 'dua', 'dan', 'bagai', 'dengar', 'musik', 'saya', 'sangat', 'kecewa', 'tidak', 'musik', 'yang', 'jelas', 'tetapi', 'cara', 'untuk', 'temu', 'panggung', 'terlalu', 'banyak']"
,Lagu -lagu baru hanya tergelincir salah satu peziarah haji mereka selama 2 bulan,"['Denigration', 'Flaming']",Yes,"['lagu', 'lagu', 'baru', 'hanya', 'gelincir', 'salah', 'satu', 'ziarah', 'haji', 'mereka', 'lama', 'bulan']"
,"Wkwkwk ternyata drama mencapai kenyataan, ya, cok hahaha🤭","['Denigration', 'Flaming']",Yes,"['wkwk', 'nyata', 'drama', 'capai', 'nyata', 'iya', 'cok', 'hahaha']"
,"Kepercayaan, tetapi itu adalah tujuan belajar dengan Bergamis & Veil.","['Denigration', 'Flaming']",Yes,"['percaya', 'tetapi', 'itu', 'adalah', 'tuju', 'ajar', 'dengan', 'gam', 'veil']"
,Ahhh ini adalah gadis yang pemalu,"['Denigration', 'Flaming']",Yes,"['ah', 'ini', 'adalah', 'gadis', 'yang', 'malu']"
,Hedeehhm .. Saya tahu bahwa lagu Anda juga akan terlihat di foto Kaesang.,"['Denigration', 'Flaming']",Yes,"['hedeehhm', 'saya', 'tahu', 'bahwa', 'lagu', 'anda', 'juga', 'akan', 'lihat', 'di', 'foto', 'kaesang']"
,"Jadi perselingkuhannya tidak harus menyenangkan, yang penting adalah, mba 😂 makan pria","['Denigration', 'Flaming']",Yes,"['jadi', 'selingkuh', 'tidak', 'harus', 'senang', 'yang', 'penting', 'adalah', 'mbak', 'makan', 'pria']"
,"Keluar, meskipun lucu, tetapi mengapa aktor, jika mereka ingin menjadi gatel, tidak harus pintar, itu hanya banyak.","['Denigration', 'Flaming']",Yes,"['keluar', 'meski', 'lucu', 'tetapi', 'mengapa', 'aktor', 'jika', 'mereka', 'ingin', 'jadi', 'gatel', 'tidak', 'harus', 'cerdik', 'itu', 'hanya', 'banyak']"
,"Saya pikir Sulhan adalah badjin9an @raffinagita1717, jadi Anda tersembunyi di Samsul Ketek 😂","['Denigration', 'Flaming']",Yes,"['saya', 'pikir', 'sulhan', 'adalah', 'bajing', 'jadi', 'anda', 'sembunyi', 'di', 'samsul', 'ketiak']"
,Pho Anjir Gangotak masih menembak dengan seorang pria,"['Denigration', 'Flaming']",Yes,"['pho', 'anjir', 'tidak', 'masuk', 'akal', 'masih', 'tembak', 'dengan', 'orang', 'pria']"
,"Bro, apa yang Anda lakukan dengan kerudung?","['Denigration', 'Flaming']",Yes,"['bro', 'apa', 'yang', 'anda', 'laku', 'dengan', 'kerudung']"
,Musisi ingin diperhitungkan dalam pemberitahuan,"['Denigration', 'Flaming']",Yes,"['musisi', 'ingin', 'hitung', 'dalam', 'pemberitahuan']"
,"Duhhhhh Gatel Girl, Destroyer","['Denigration', 'Flaming']",Yes,"['duh', 'gatel', 'gadis', 'destroyer']"
,Branding yang sangat buruk,"['Denigration', 'Flaming']",Yes,"['branding', 'yang', 'sangat', 'buruk']"
,"Menteri Pea, berdoa sebagai permainan","['Denigration', 'Flaming']",Yes,"['menteri', 'bodoh', 'doa', 'bagai', 'main']"
,Teman -teman geng juga tidak mau mengingatnya !!!,"['Denigration', 'Flaming']",Yes,"['teman', 'teman', 'gang', 'juga', 'tidak', 'mau', 'ingat']"
,"Di tingkat profesional, tetapi amatir - tergantung pada pelanggaran konstitusional yang jelas merusak tatanan demokratis","['Denigration', 'Flaming']",Yes,"['di', 'tingkat', 'profesional', 'tetapi', 'amatir', 'gantung', 'pada', 'langgar', 'konstitusional', 'yang', 'jelas', 'rusak', 'tatanan', 'demokratis']"
,Jika Anda memiliki minimum.,"['Denigration', 'Flaming']",Yes,"['jika', 'anda', 'milik', 'minimum']"
,"Oh, rupanya penyanyi yang pilih -pilih rupanya mengatakan bahwa saya tidak mempersiapkan, saya memikirkan latar belakang Justin Bieber, rupanya ... tidak sombong, itu juga terkenal dengan lagu itu hanya untuk lagu tersebut","['Denigration', 'Flaming']",Yes,"['oh', 'rupa', 'nyanyi', 'yang', 'pilih', 'pilih', 'rupa', 'kata', 'bahwa', 'saya', 'tidak', 'siap', 'saya', 'pikir', 'latar', 'belakang', 'justin', 'bieber', 'rupa', 'tidak', 'sombong', 'itu', 'juga', 'kenal', 'dengan', 'lagu', 'itu', 'hanya', 'untuk', 'lagu', 'sebut']"
,Apa yang sebenarnya didukung -benar -benar sial ... ya salam logam koh @basukibtp .. 🤟🤟🤟,"['Denigration', 'Flaming']",Yes,"['apa', 'yang', 'benar', 'dukung', 'benar', 'benar', 'sial', 'iya', 'salam', 'logam', 'koh']"
,"Jangan akui musisi jika Anda tidak suka lagu, orang menikmati, politik tidak dapat merusak seni! Sangat kecewa karena seorang musisi tidak memahami seni dan politik!","['Denigration', 'Flaming']",Yes,"['jangan', 'aku', 'musisi', 'jika', 'anda', 'tidak', 'suka', 'lagu', 'orang', 'nikmat', 'politik', 'tidak', 'dapat', 'rusak', 'seni', 'sangat', 'kecewa', 'karena', 'orang', 'musisi', 'tidak', 'paham', 'seni', 'dan', 'politik']"
,"Jamet, tetapi bermain film, tidak menuduh saya selingkuh.","['Denigration', 'Flaming']",Yes,"['jamet', 'tetapi', 'main', 'film', 'tidak', 'tuduh', 'saya', 'selingkuh']"
,"Tidak murni, jadi saya benar -benar memiliki aktor ini","['Denigration', 'Flaming']",Yes,"['tidak', 'murni', 'jadi', 'saya', 'benar', 'benar', 'milik', 'aktor', 'ini']"
,Jika murah (dan) dapat membuatnya mudah (dan),"['Denigration', 'Flaming']",Yes,"['jika', 'murah', 'dan', 'dapat', 'buat', 'mudah', 'dan']"
,"Anak perempuan tidak akan mulia jika mereka menjadi masalah, terutama seorang perusak","['Denigration', 'Flaming']",Yes,"['anak', 'perempuan', 'tidak', 'akan', 'mulia', 'jika', 'mereka', 'jadi', 'masalah', 'utama', 'orang', 'usak']"
,"Tidak perlu menjadi cantik, yang penting adalah bahwa gatel+tidak mengenal diri sendiri","['Denigration', 'Flaming']",Yes,"['tidak', 'perlu', 'jadi', 'cantik', 'yang', 'penting', 'adalah', 'bahwa', 'gateltidak', 'kenal', 'diri', 'sendiri']"
,Tidak semua kepribadian publik cerdas.Ada juga koplak permanen,"['Denigration', 'Flaming']",Yes,"['tidak', 'semua', 'pribadi', 'publik', 'cerdasada', 'juga', 'kocak', 'permanen']"
,Koleksi Sekolah Menengah Agama?,"['Denigration', 'Flaming']",Yes,"['koleksi', 'sekolah', 'tengah', 'agama']"
,"Produk Duhling lokal, merek mewah pribadi, tapi ...","['Denigration', 'Flaming']",Yes,"['produk', 'duhling', 'lokal', 'merek', 'mewah', 'pribadi', 'tapi']"
,"Anda telah bergabung dengan satu -studi fomo dan lebih buruk lagi bahwa Anda telah melanggar aturan, Anda bangga dengan Anda, Anda merasa keren, Anda tidak lengket sama sekali","['Denigration', 'Flaming']",Yes,"['anda', 'telah', 'gabung', 'dengan', 'satu', 'studi', 'fomo', 'dan', 'lebih', 'buruk', 'lagi', 'bahwa', 'anda', 'telah', 'langgar', 'atur', 'anda', 'bangga', 'dengan', 'anda', 'anda', 'rasa', 'keren', 'anda', 'tidak', 'lengket', 'sama', 'sekali']"
,"Saya ingin membuat semuanya, tapi tetap saja gatellll,","['Denigration', 'Flaming']",Yes,"['saya', 'ingin', 'buat', 'semua', 'tapi', 'tetap', 'saja', 'gatel']"
,Tidak di film GA di RL dengan aktor,"['Denigration', 'Flaming']",Yes,"['tidak', 'di', 'film', 'tidak', 'di', 'dunia', 'nyata', 'dengan', 'aktor']"
,"Sudah berterima kasih atas kelas Syifa ingin berteman dengan Anda, bahkan melalui hubungan kacang polong, kepercayaan diri!","['Denigration', 'Flaming']",Yes,"['sudah', 'terima', 'kasih', 'atas', 'kelas', 'syifa', 'ingin', 'teman', 'dengan', 'anda', 'bahkan', 'lalu', 'hubung', 'kacang', 'polong', 'percaya', 'diri']"
,Seorang penjilat sejati bernama Raffi Ahmad😢😢,"['Denigration', 'Flaming']",Yes,"['orang', 'jilat', 'sejati', 'nama', 'raffi', 'ahmad']"
,"Saya tidak puas menjadi aktor D.Sekarang karier Anda bangga jika Anda tidak sesuai dengan sekolah menengah, apa yang Anda lakukan, tidak ada apa -apa jika tidak dihancurkan, apa sekolah menengah, apa yang Anda lakukan jika Anda melakukannya jika Anda seorang aktor, baik Anda Tidak hanya bersemangat, tetapi mereka harus lebih cantik dari pasangan aslinya!","['Denigration', 'Flaming']",Yes,"['saya', 'tidak', 'puas', 'jadi', 'aktor', 'dsekarang', 'karir', 'anda', 'bangga', 'jika', 'anda', 'tidak', 'sesuai', 'dengan', 'sekolah', 'tengah', 'apa', 'yang', 'anda', 'laku', 'tidak', 'ada', 'apa', 'apa', 'jika', 'tidak', 'hancur', 'apa', 'sekolah', 'tengah', 'apa', 'yang', 'anda', 'laku', 'jika', 'anda', 'laku', 'jika', 'anda', 'orang', 'aktor', 'bagus', 'anda', 'tidak', 'hanya', 'semangat', 'tetapi', 'mereka', 'harus', 'lebih', 'cantik', 'dari', 'pasang', 'asli']"
,Pengisapan,"['Denigration', 'Flaming']",Yes,['isap']
,baru kusadari,"['Denigration', 'Flaming']",Yes,"['baru', 'sadar']"
,"Klarifikasi seri, dia tidak tahu bahwa dia adalah masalah untuk masalahnya","['Denigration', 'Flaming']",Yes,"['klarifikasi', 'seri', 'dia', 'tidak', 'tahu', 'bahwa', 'dia', 'adalah', 'masalah', 'untuk', 'masalah']"
,"Namira, Anda melewatkan kehidupan dalam kehidupan nyata","['Denigration', 'Flaming']",Yes,"['namira', 'anda', 'lewat', 'hidup', 'dalam', 'hidup', 'nyata']"
,Sebelum ada yang religius,"['Denigration', 'Flaming']",Yes,"['belum', 'ada', 'yang', 'religius']"
,"Setuju, hanya penyanyi terkenal, Anda menemukan adegan untuk mengambil keuntungan dari situasinya","['Denigration', 'Flaming']",Yes,"['tuju', 'hanya', 'nyanyi', 'kenal', 'anda', 'temu', 'adegan', 'untuk', 'ambil', 'untung', 'dari', 'situasi']"
,"Alhamdulillah, Cipa melemparkan mantan tahanan itu, dia bisa menjadi cantik, koleksinya kembali, mengumpulkannya sampai","['Denigration', 'Flaming']",Yes,"['alhamdulillah', 'syifa', 'lempar', 'mantan', 'tahan', 'itu', 'dia', 'bisa', 'jadi', 'cantik', 'koleksi', 'kembali', 'kumpul', 'sampai']"
,"Gayamuuu Bro 😂 Ndangak Mu Keduwurennn, Ndukluk O!","['Denigration', 'Flaming']",Yes,"['gayamuu', 'bro', 'lihat', 'atas', 'mu', 'keduwurenn', 'ndukluk', 'o']"
,"Aku malu, kakakku?","['Denigration', 'Flaming']",Yes,"['aku', 'malu', 'kakak']"
,Akwakwak hasil entri cuke,"['Denigration', 'Flaming']",Yes,"['akwakwak', 'hasil', 'entri', 'cuke']"
,"Bukti HR indo rendah, tidak akan menjadi sumber daya manusia indo, harus penelitian pertama, berita baru tampaknya tidak terbukti secara langsung koar2 nyampah,","['Denigration', 'Flaming']",Yes,"['bukti', 'hari', 'indonesia', 'rendah', 'tidak', 'akan', 'jadi', 'sumber', 'daya', 'manusia', 'indonesia', 'harus', 'teliti', 'pertama', 'berita', 'baru', 'tampak', 'tidak', 'bukti', 'cara', 'langsung', 'koar', 'sampah']"
,"Terkadang saya melihat orang -orang kaya dan cerdas, ternyata ada yang bodoh.","['Denigration', 'Flaming']",Yes,"['terkadang', 'saya', 'lihat', 'orang', 'orang', 'seperti', 'dan', 'cerdas', 'nyata', 'ada', 'yang', 'bodoh']"
,"Saya berkomentar bahwa saya bukan keduanya dan bahwa saya sangat kecewa sebagai auditor musik, bukan musik Anda yang jelas, tetapi cara Anda menemukan adegan itu terlalu banyak, bagaimana sebuah karya yang telah sengaja dibuat dan diterbitkan dilarang untuk didengar atau dihargai?","['Denigration', 'Flaming']",Yes,"['saya', 'komentar', 'bahwa', 'saya', 'tidak', 'dua', 'dan', 'bahwa', 'saya', 'sangat', 'kecewa', 'bagai', 'auditor', 'musik', 'tidak', 'musik', 'anda', 'yang', 'jelas', 'tetapi', 'cara', 'anda', 'temu', 'adegan', 'itu', 'terlalu', 'banyak', 'bagaimana', 'buah', 'karya', 'yang', 'telah', 'sengaja', 'buat', 'dan', 'terbit', 'larang', 'untuk', 'dengar', 'atau', 'harga']"
,"Wanda adalah Haram, Anda benar -benar ingin menjadi itu, saya ingin diakui sebagai seorang wanita, njiirr","['Denigration', 'Flaming']",Yes,"['wanda', 'adalah', 'haram', 'anda', 'benar', 'benar', 'ingin', 'jadi', 'itu', 'saya', 'ingin', 'aku', 'bagai', 'orang', 'wanita', 'anjir']"
,Lagu -lagu baru telah menetas salah satu haji haji Anda 2 bulan,"['Denigration', 'Flaming']",Yes,"['lagu', 'lagu', 'baru', 'telah', 'tetas', 'salah', 'satu', 'haji', 'haji', 'anda', 'bulan']"
,wkwkwk ternyata drama mencapai kenyataan ya co -hahaha🤭,"['Denigration', 'Flaming']",Yes,"['wkwk', 'nyata', 'drama', 'capai', 'nyata', 'iya', 'cowok', 'hahaha']"
,Menteri Lickers dan Lavo Money Artists.,"['Denigration', 'Flaming']",Yes,"['menteri', 'lickers', 'dan', 'lavo', 'uang', 'artists']"
,Siapa yang Tidak Tahu,"['Denigration', 'Flaming']",Yes,"['siapa', 'yang', 'tidak', 'tahu']"
,Keyakinan mungkin Anda tahu adalah tujuan penting dan tujuan untuk belajar dengan Bergamis & Veil apa?,"['Denigration', 'Flaming']",Yes,"['yakin', 'mungkin', 'anda', 'tahu', 'adalah', 'tuju', 'penting', 'dan', 'tuju', 'untuk', 'ajar', 'dengan', 'gam', 'veil', 'apa']"
,Ahhh dia adalah gadis yang memalukan,"['Denigration', 'Flaming']",Yes,"['ah', 'dia', 'adalah', 'gadis', 'yang', 'malu']"
,"Hedeehhm .. Saya tahu lagu Anda juga terlihat di foto Kaesang. "". Spansos manusia dasar","['Denigration', 'Flaming']",Yes,"['hedeehhm', 'saya', 'tahu', 'lagu', 'anda', 'juga', 'lihat', 'di', 'foto', 'kaesang', 'spansos', 'manusia', 'dasar']"
,"Jadi kasingnya tidak perlu menjadi cantik, yang penting adalah seperti itu, mba 😂 makan pria","['Denigration', 'Flaming']",Yes,"['jadi', 'kasingnya', 'tidak', 'perlu', 'jadi', 'cantik', 'yang', 'penting', 'adalah', 'seperti', 'itu', 'mbak', 'makan', 'pria']"
,"Aduh, bahkan jika itu lucu, tetapi bagaimana itu sebenarnya seorang aktor, jika Anda ingin menjadi gatel, Anda tidak perlu pintar, itu hanya banyak.","['Denigration', 'Flaming']",Yes,"['aduh', 'bahkan', 'jika', 'itu', 'lucu', 'tetapi', 'bagaimana', 'itu', 'benar', 'orang', 'aktor', 'jika', 'anda', 'ingin', 'jadi', 'gatel', 'anda', 'tidak', 'perlu', 'cerdik', 'itu', 'hanya', 'banyak']"
,"Saya pikir sulthan adalah badjin9an @ raffinagita1717, jadi Anda bersembunyi di samsul ketek 😂","['Denigration', 'Flaming']",Yes,"['saya', 'pikir', 'sultan', 'adalah', 'bajing', 'raffi', 'nagita', 'jadi', 'anda', 'sembunyi', 'di', 'samsul', 'ketiak']"
,Pho Anjir Gangotak masih menembak dengan seorang pria org wkwkwk,"['Denigration', 'Flaming']",Yes,"['pho', 'anjir', 'tidak', 'masuk', 'akal', 'masih', 'tembak', 'dengan', 'orang', 'pria', 'orang', 'wkwk']"
,"Bro, apa yang kamu lakukan dengan jilbab?","['Denigration', 'Flaming']",Yes,"['bro', 'apa', 'yang', 'salut', 'laku', 'dengan', 'jilbab']"
,Mengapa tidak bergabung dengan studi di jajaran pria?,"['Denigration', 'Flaming']",Yes,"['mengapa', 'tidak', 'gabung', 'dengan', 'studi', 'di', 'jajar', 'pria']"
,Para musisi ingin diperhatikan dalam suatu pendapat,"['Denigration', 'Flaming']",Yes,"['para', 'musisi', 'ingin', 'perhati', 'dalam', 'suatu', 'dapat']"
,Benar -benar jeleknya merek,"['Denigration', 'Flaming']",Yes,"['benar', 'benar', 'jelek', 'merek']"
