username,text,dominant_label,binary_label,tokenized_comment
,"Belum siap, yang tidak mandi tanpa berenang","['Flaming', 'Harassment']",Yes,"['belum', 'tidak', 'mandi', 'renang']"
,Awal I SK Dgrin Lagumu Bang..skg gdi karena kesombongan Anda ... Bru terkenal DKIT Arogan Bang Bang😢,"['Flaming', 'Harassment']",Yes,"['i', 'suka', 'dgrin', 'lagu', 'bangskg', 'gdi', 'sombong', 'kenal', 'dikit', 'arogan', 'bang', 'bang']"
,"Apa fungsinya untuk lagu mana untuk Cook, jika didengar oleh manusia atau ingin memakai yowes, orang tidak lagi harus bernyanyi, hanya gaya gaya yang melebihi musisi dunia, yang musisi legendanya tidak terlalu sombong, tidak ada penyesalan Pada akhirnya ya, saya berharap Karia akan berada di planet Pluto lagi","['Flaming', 'Harassment']",Yes,"['fungsi', 'lagu', 'masak', 'dengar', 'manusia', 'pakai', 'yowes', 'orang', 'tidak', 'nyanyi', 'gaya', 'gaya', 'lebih', 'musisi', 'dunia', 'musisi', 'legenda', 'tidak', 'sombong', 'tidak', 'sesal', 'ya', 'harap', 'karia', 'planet', 'pluto']"
,"Lu Lu Bagus Bang, tetapi hanya satu lagu yang sudah terasa bangun.","['Flaming', 'Harassment']",Yes,"['bagus', 'bang', 'lagu', 'sudah', 'bangun']"
,"Saya tidak ingin mendengarkan lagu Anda, tetapi Vire yang sombong adalah pengampunan 🤣🤣🤣","['Flaming', 'Harassment']",Yes,"['tidak', 'dengar', 'lagu', 'vire', 'sombong', 'adalah', 'ampun']"
,"Belagu Luuu, Lagu Lu Otomatis dari Daftar Putar","['Flaming', 'Harassment']",Yes,"['belagu', 'lagu', 'otomatis', 'daftar', 'putar']"
,"Woow terlihat oleh komentar, sombong, tapi tidak berani, banyak berbicara, dia menyimpulkan ketika mereka bernyanyi ... karena kesombongan mereka.cuihhh","['Flaming', 'Harassment']",Yes,"['wow', 'komentar', 'sombong', 'tidak', 'berani', 'bicara', 'simpul', 'nyanyi', 'sombong', 'merekacuihh']"
,"Pria yang tidak murni begitu haram, jadi mereka adalah penyimpangan bodoh dari orang -orang bodoh seperti Anda Gapantes memberikan tahap yang tidak murni, mereka berpisah, kan?","['Flaming', 'Harassment']",Yes,"['pria', 'tidak', 'murni', 'haram', 'adalah', 'simpang', 'bodoh', 'orang', 'orang', 'bodoh', 'suka', 'tidak', 'tahap', 'tidak', 'murni', 'pisah']"
,"Lagu ini adalah penyanyi top, benar -benar diragukan ... jika lagu Anda belum siap menggunakannya, jangan buat saya, saudara ... terima kasih Tuhan, saya tidak suka lagu Anda, saya tidak ingin politik ""Aku tidak bisa seperti yang kamu bisa","['Flaming', 'Harassment']",Yes,"['lagu', 'adalah', 'nyanyi', 'ragu', 'lagu', 'belum', 'guna', 'terima', 'cinta', 'mulia', 'tidak', 'suka', 'lagu', 'tidak', 'politik', 'tidak', 'suka']"
,"Jika Anda tidak ingin lagu Anda menggunakan orang, saya membuat lagu lucu!","['Flaming', 'Harassment']",Yes,"['tidak', 'lagu', 'orang', 'lagu', 'lucu']"
,"Saya ingin terkenal karena Anda, Segaala belum siap, belum siap ... hanya kelas dari Diva yang tidak diragukan.","['Flaming', 'Harassment']",Yes,"['kenal', 'segaala', 'belum', 'belum', 'kelas', 'diva', 'tidak', 'ragu']"
,"Saya pikir ini adalah cek biru ... 🤣 Gayanya sudah diisi sebelumnya, Tuan, lagu Anda membuat saya mengantuk 🥱","['Flaming', 'Harassment']",Yes,"['pikir', 'adalah', 'periksa', 'biru', 'gaya', 'sudah', 'isi', 'lagu', 'antuk']"
,"Jangan mengambil nama besar, bukan?","['Flaming', 'Harassment']",Yes,"['ambil', 'nama', 'tidak']"
,"Aku bersumpah terlalu sombong, tidak siap mendengar, mendengar lagumu.","['Flaming', 'Harassment']",Yes,"['sumpah', 'sombong', 'tidak', 'dengar', 'dengar', 'lagu']"
,"Saya pikir mereka yang memiliki lagu masih muda, energik, bagus, jutaan pengikut, ternyata, ternyata, sudah tua, wajah Sliweran di pasaran, pekerjaan baru mengetahui hal ini karena ada karena ada Berita ""Gaaudi"".Suatu hari Kaesang hanya bisa menjadi gubernur atau semacamnya, saya ingat untuk tidak lebih dekat dengannya ketika itu terjadi. tujuan komersial.Tidak sulit untuk dipublikasikan.","['Flaming', 'Harassment']",Yes,"['pikir', 'milik', 'lagu', 'muda', 'energik', 'bagus', 'juta', 'ikut', 'sudah', 'tua', 'hadap', 'pasar', 'kerja', 'urus', 'berita', 'gaaudisuatu', 'kaesang', 'gubernur', 'macam', 'tidak', 'dengan', 'tuju', 'komersialtidak', 'sulit', 'publikasi']"
,Idihh merasa Bruno Mars sekarang?,"['Flaming', 'Harassment']",Yes,"['idih', 'bruno', 'mars']"
,"Bagaimana mungkin musisi itu sombong !!!
Besok Anda memiliki lagu yang telah Anda rilis !!!","['Flaming', 'Harassment']",Yes,"['musisi', 'sombong', 'besok', 'milik', 'lagu', 'milik', 'terbit']"
,"Saya harus bersyukur, bahkan mengatakan bahwa saya tidak ingin siap, ya, itu tidak terlalu terkenal, bukan Smbong, saudara","['Flaming', 'Harassment']",Yes,"['syukur', 'tidak', 'ya', 'tidak', 'kenal', 'tidak', 'smbong']"
,"Orang -orang seperti itu, jadi saya tahu itu akan ditahan untuk Diplonco Panta nanti, ***","['Flaming', 'Harassment']",Yes,"['orang', 'orang', 'suka', 'tahan', 'plonco', 'panta']"
,"Lagu baru, periksa biru, belum diragukan, Hisny Lu berkat Kaesang, lagu itu bisa menjadi berkah dalam kontribusi sekolah menengah, yang ia booming. Tertawa bahwa Ariel Noah Lu 🤣🤣🤣 Sekolah Menengah Sudi!","['Flaming', 'Harassment']",Yes,"['lagu', 'periksa', 'biru', 'belum', 'ragu', 'hisny', 'berkat', 'kaesang', 'lagu', 'berkah', 'kontribusi', 'sekolah', 'tengah', 'booming', 'tertawa', 'ariel', 'nuh', 'sekolah', 'tengah', 'sudi']"
,Saya tidak ingin ... banyak orang ... hanya kelas para dewa yang tidak terlalu mirip,"['Flaming', 'Harassment']",Yes,"['tidak', 'orang', 'kelas', 'dewa', 'tidak']"
,Musisi baru Najissss menerbitkan gayanya yang sangat tinggi,"['Flaming', 'Harassment']",Yes,"['musisi', 'najis', 'terbit', 'gaya']"
,"Tidak siap untuk tidak siap, cuihhhh","['Flaming', 'Harassment']",Yes,"['tidak', 'tidak', 'cuihh']"
,"Bego Lu Rio Udh ingin menjadi terkenal, bukannya hilang ... bye rio semoga kamu selamanya dengan bunga du aowkwowkw","['Flaming', 'Harassment']",Yes,"['bodoh', 'rio', 'sudah', 'kenal', 'hilang', 'selamat', 'tinggal', 'rio', 'moga', 'bunga', 'du', 'aowkwowkw']"
,"Anjing eeeee, mereka hanya berpura -pura menjadi anjing yang meragukan.","['Flaming', 'Harassment']",Yes,"['anjing', 'eek', 'pura', 'kuil', 'anjing', 'ragu']"
,"Ini sebagian besar di IG Cuihhh, saya hanya punya lagu, saya tidak perlu membuat lagu jika tidak menggunakan lampiran","['Flaming', 'Harassment']",Yes,"['instagram', 'cuihh', 'lagu', 'tidak', 'butuh', 'lagu', 'tidak', 'lampir']"
,Wkwkwk blaspemed 😂.,"['Flaming', 'Harassment']",Yes,"['wkwkwk', 'blaspemed']"
,AJG Bastian Höverenerflergungen,"['Flaming', 'Harassment']",Yes,"['ajg', 'bastian', 'hverenerflergungen']"
,Anda sangat menuntut,"['Flaming', 'Harassment']",Yes,['tuntut']
,"Amit tidak lagi siap untuk mendengar lagunya, ""Deh ternyata penyanyi itu begitu *tidak siap *","['Flaming', 'Harassment']",Yes,"['amit', 'tidak', 'dengar', 'lagu', 'deh', 'nyanyi', 'tidak']"
,"Suaranya hanyalah sebuah konset, gaya waktu di mana Anda setengah bujangan.Lebih baik mendengar pengamen lapangan","['Flaming', 'Harassment']",Yes,"['suara', 'konset', 'gaya', 'bujanganlebih', 'bagus', 'dengar', 'amen', 'lapang']"
,"Pekerjaan Anda tidak seperti itu semua orang dinikmati, mereka tidak harus dipublikasikan dan tidak harus komersial ... BURUK BURUK ... Mereka tahu bahwa yang atas adalah dasar penghancuran ... hanya dasarnya ...","['Flaming', 'Harassment']",Yes,"['kerja', 'tidak', 'suka', 'orang', 'nikmat', 'tidak', 'publikasi', 'tidak', 'komersial', 'buruk', 'buruk', 'adalah', 'basis', 'hancur', 'dasar']"
,"Mungkin jika Anda dipandang dalam X sebagai Pahlawan dan Asosiasi Monyet Pecinta Yaman, tetapi di media sosial lainnya?","['Flaming', 'Harassment']",Yes,"['pandang', 'kali', 'pahlawan', 'asosiasi', 'monyet', 'cinta', 'yaman', 'media', 'sosial']"
,Tuan yang sangat menakutkan.,"['Flaming', 'Harassment']",Yes,['takut']
,Dihhh baru kemarin,"['Flaming', 'Harassment']",Yes,"['dih', 'kemarin']"
,Wkwkwkwkk otw ancorrr dan karier Anda !!!,"['Flaming', 'Harassment']",Yes,"['wkwkwkwkk', 'otw', 'ancorr', 'karier']"
,Apakah Anda merasakan musisi legendaris Anda?,"['Flaming', 'Harassment']",Yes,"['rasa', 'musisi', 'legendaris']"
,"Feel Agnesmo Ya, Anda bangun ... lagu baru 1 menuntut iye ... tidak ingin cuihhh","['Flaming', 'Harassment']",Yes,"['agnesmo', 'ya', 'bangun', 'lagu', 'tuntut', 'iya', 'tidak', 'cuihh']"
,"Belum siap, belum siap ... mereka sangat bangga 😌","['Flaming', 'Harassment']",Yes,"['belum', 'belum', 'bangga']"
,"Tidak perlu membuat lagu, loe mbosenin cuu xxx lagu 😂😂","['Flaming', 'Harassment']",Yes,"['tidak', 'butuh', 'lagu', 'lo', 'bosenin', 'cuu', 'xx', 'lagu']"
,"Tidak ada yang mengalahkan orang -orang itu ... sangat keterlaluan dengan cincin seperti itu 1. Saya hanya membaca sakit, Anda tahu.","['Flaming', 'Harassment']",Yes,"['tidak', 'kalah', 'orang', 'orang', 'cincin', 'suka', 'baca', 'sakit']"
,"Saya siap mendengar lagu Anda sombong, meskipun B.","['Flaming', 'Harassment']",Yes,"['dengar', 'lagu', 'sombong', 'b']"
,"Saya baru saja mendengarnya dan saya tidak menyukainya, saya pikir lagunya rusak, wkwkkkkkkkkkkn ... Saya tidak ingin bertahan dan Kelg, tapi bagaimana cara saya datang lagu itu, itu tidak bisa sangat arogan .. Hadewww, ini adalah pendengaran baru, tapi saya tidak ingin mendengarnya karena itu sangat sombong ... jangan membuat lagu","['Flaming', 'Harassment']",Yes,"['dengar', 'tidak', 'suka', 'pikir', 'lagu', 'rusak', 'wkwkkn', 'tidak', 'tahan', 'keluarga', 'lagu', 'tidak', 'arogan', 'hade', 'adalah', 'dengar', 'tidak', 'dengar', 'sombong', 'lagu']"
,Saya baru saja mendengar lagunya dan tidak bersumpah untuk mendengar,"['Flaming', 'Harassment']",Yes,"['dengar', 'lagu', 'tidak', 'sumpah', 'dengar']"
,Tahukah Anda bahwa Anda adalah sifat dari pria yang Anda gunakan secara langsung?,"['Flaming', 'Harassment']",Yes,"['tahu', 'adalah', 'ciri', 'pria', 'langsung']"
,Merasakan bajingan paling terkenal,"['Flaming', 'Harassment']",Yes,"['rasa', 'bajing', 'kenal']"
,"Di sini karena saya tidak ingin siap, Pak ... ini adalah kisah saya, saya hanya tahu lagu Anda dan penampilan Anda ... arogan arogan","['Flaming', 'Harassment']",Yes,"['tidak', 'emas', 'adalah', 'kisah', 'lagu', 'tampil', 'arogan', 'arogan']"
,Ayooo Berhenti Mengikuti.,"['Flaming', 'Harassment']",Yes,"['ayo', 'henti', 'ikut']"
,"WINES Maaf !!!
Dan satu -satunya yang dikomentari: mengapa Anda ingin memeluk diri sendiri !!
Semakin banyak lingkaran di sini","['Flaming', 'Harassment']",Yes,"['wines', 'maaf', 'satu', 'komentar', 'peluk', 'lingkar']"
,"Jangan gunakan lagu jika Anda tidak ingin lagu Anda didengar dan org2 😂 norak Anda anjing, musisi baru juga diperbarui","['Flaming', 'Harassment']",Yes,"['lagu', 'tidak', 'lagu', 'dengar', 'orang', 'norak', 'anjing', 'musisi', 'baru']"
,"SOAN FOMO HEBAT, Hanya 1 Lagu yang Bunga 💩💩","['Flaming', 'Harassment']",Yes,"['soan', 'fomo', 'lagu', 'bunga']"
,"Sombong dan bangga, ternyata tidak ada yang abadi di dunia ini ... juga karma, Anda harus berpikir, tolong diingat","['Flaming', 'Harassment']",Yes,"['sombong', 'bangga', 'tidak', 'abadi', 'dunia', 'karma', 'pikir', 'bantu']"
,"Sejujurnya, ini adalah penyanyi SMP444H.Karena menurut saya tidak menyenangkan mendengarnya.","['Flaming', 'Harassment']",Yes,"['jujur', 'adalah', 'nyanyi', 'smphkarena', 'tidak', 'senang', 'dengar']"
,Saya tidak ingin melakukan Raimu Tel Gatel ... Lagu Elek Kalean Polah Benar -benar Hebat,"['Flaming', 'Harassment']",Yes,"['tidak', 'rai', 'tel', 'gatel', 'lagu', 'jelek', 'gaya']"
,"Aku bersumpah, aku kenal dia karena aku tidak ingin siap ... aku tahu jika dia seorang penyanyi 😂😂 lagumu","['Flaming', 'Harassment']",Yes,"['sumpah', 'tidak', 'nyanyi', 'lagu']"
,Hoalahhh Lekkk Leekkkk,"['Flaming', 'Harassment']",Yes,"['hoalahh', 'lekk', 'leekk']"
,"Lagu viral tidak ingin mendengarnya sejak awal, seorang anak laki -laki memiliki anak laki -laki","['Flaming', 'Harassment']",Yes,"['lagu', 'virus', 'tidak', 'dengar', 'anak', 'pria', 'pria', 'milik', 'anak', 'pria', 'pria']"
,"Ehhhhh ini adalah sindrom bintang, orang awam, tetapi pertandingannya adalah maestro.Jika Anda tidak ingin mendengar orang lain, teks bodoh, buat saja resep rahasia untuk pekerjaan Anda","['Flaming', 'Harassment']",Yes,"['eh', 'adalah', 'sindroma', 'bintang', 'orang', 'awam', 'tanding', 'adalah', 'maestrojika', 'tidak', 'dengar', 'orang', 'teks', 'bodoh', 'resep', 'rahasia', 'kerja']"
,"Mereka sangat sombong, musik mereka memiliki aroma politik.","['Flaming', 'Harassment']",Yes,"['sombong', 'musik', 'milik', 'aroma', 'politik']"
,"Wkwk tidak bisa menghormatinya dengan manong,","['Flaming', 'Harassment']",Yes,"['wkwk', 'tidak', 'hormat', 'manong']"
,"Meskipun saya juga membenci politik akhir -akhir ini, tetapi saya ingin lebih membenci sikap Anda. Merasa terkenal, pertahankan sikap Anda.","['Flaming', 'Harassment']",Yes,"['benci', 'politik', 'benci', 'sikap', 'kenal', 'tahan', 'sikap']"
,Ra sudi.now song.lu du,"['Flaming', 'Harassment']",Yes,"['tidak', 'sudinow', 'songlu', 'du']"
,Orang yang jijik dengan orang yang sombong,"['Flaming', 'Harassment']",Yes,"['orang', 'jijik', 'orang', 'sombong']"
,"Jika Anda sombong atau tidak suka tinggal diam, Pak.","['Flaming', 'Harassment']",Yes,"['sombong', 'tidak', 'suka', 'tinggal', 'diam', 'emas']"
,Wkwkwk Anda tahu mengapa museum ini dibuat karena orang tua tahu bahwa seni yang baik ini dibuat oleh orang ini yang juga bangga karenanya,"['Flaming', 'Harassment']",Yes,"['wkwkwk', 'museum', 'orang', 'tua', 'seni', 'bagus', 'orang', 'bangga']"
,Sangat sombong kamu ... siapa yang benar -kamu benar -benar -benar -benar saudara?,"['Flaming', 'Harassment']",Yes,['sombong']
,"Benar -benar -Leally lagu untuk mengatakan ""tidak siap"", meskipun saya tahu bahwa lagu ini hanya digunakan oleh Kaesang, dibentuk oleh penyanyi giniii idiiwww inuuhhhhh","['Flaming', 'Harassment']",Yes,"['leally', 'lagu', 'tidak', 'lagu', 'kaesang', 'bentuk', 'nyanyi', 'idiiww', 'inuuhh']"
,"Sekarang semua orang tidak ingin mendengarkan lagu mereka, hanya teman sekelas yang legendaris -tidak ada keraguan","['Flaming', 'Harassment']",Yes,"['orang', 'tidak', 'dengar', 'lagu', 'teman', 'kelas', 'legendaris', 'tidak', 'ragu']"
,"Ini seperti penyanyi terkenal, hanya artis baru kemarin seperti penyanyi internasional.Jadi tidak butuh banyak gaya","['Flaming', 'Harassment']",Yes,"['suka', 'nyanyi', 'kenal', 'artis', 'kemarin', 'suka', 'nyanyi', 'internasionaljadi', 'tidak', 'butuh', 'gaya']"
,"1 lagu pertama yang juga menyentuh lagu terakhir untuk Anda, Anda sombong!","['Flaming', 'Harassment']",Yes,"['lagu', 'sentuh', 'lagu', 'sombong']"
,"Jika itu viral kemarin, saya tidak akan tahu hal yang sama dengan orang terkenal, lagu itu bukan lagu yang berpura -pura tidak menggunakan lagu untuk orang lain, dihah🤢🤮","['Flaming', 'Harassment']",Yes,"['virus', 'kemarin', 'tidak', 'urus', 'orang', 'kenal', 'lagu', 'tidak', 'lagu', 'pura', 'kuil', 'tidak', 'lagu', 'orang', 'dihah']"
,Saya tidak mau,"['Flaming', 'Harassment']",Yes,['tidak']
,Lagu buruk apa yang tidak diinginkan,"['Flaming', 'Harassment']",Yes,"['lagu', 'buruk', 'tidak']"
,Ya Tuhan ... ini benar -benar seorang seniman ... tapi masalahnya tidak jelas dan pos tidak mau ... 🤣🤣 asli mencoba menggunakan saudara laki -laki Anda ... hahaha,"['Flaming', 'Harassment']",Yes,"['ya', 'mulia', 'artis', 'tidak', 'jernih', 'pos', 'tidak', 'asli', 'coba', 'pria', 'pria', 'ha', 'ha', 'ha']"
,"Halah sangat sombong, saya tidak ingin mendengar lagunya, meskipun kemudian lagunya akan terjadi nanti 🤣","['Flaming', 'Harassment']",Yes,"['halah', 'sombong', 'tidak', 'dengar', 'lagu', 'lagu']"
,Idih amit amit jabang hot baby -ear i with your song,"['Flaming', 'Harassment']",Yes,"['idih', 'amit', 'amit', 'jabang', 'panas', 'bayi', 'ear', 'i', 'milik', 'lagu']"
,"Saya bersumpah, saya sangat suka lagu Anda, tapi sekarang tidak.","['Flaming', 'Harassment']",Yes,"['sumpah', 'suka', 'lagu', 'tidak']"
,"Saya tidak memikirkan mengapa Anda bisa mengetik, anak ini tidak ingin menggunakannya>","['Flaming', 'Harassment']",Yes,"['tidak', 'pikir', 'etik', 'anak', 'tidak', 'guna']"
,WKWK dalam salad penggemar garis keras Dura menjilat air liur itu sendiri,"['Flaming', 'Harassment']",Yes,"['wkwk', 'salad', 'gemar', 'garis', 'keras', 'dura', 'jilat', 'air', 'liur']"
,"Apakah lagu Anda terkenal? t membuat masalah untuk diunggah, blog","['Flaming', 'Harassment']",Yes,"['lagu', 'kenal', 't', 'unggah', 'goblok']"
,Hanya Selaguu Bziir yang membawa BPJ lagi.,"['Flaming', 'Harassment']",Yes,"['selaguu', 'bziir', 'bawa', 'bpj']"
,Sempurna sempurna.,"['Flaming', 'Harassment']",Yes,"['sempurna', 'sempurna']"
,"Apa lagunya, apakah kamu melakukannya?","['Flaming', 'Harassment']",Yes,"['lagu', 'laku']"
,"Tidak ingin siapa yang bernyanyi, Anda tidak mandi","['Flaming', 'Harassment']",Yes,"['tidak', 'nyanyi', 'tidak', 'mandi']"
,Saya mulai sk dgrin lagumu bang..skg gd jdi karena kesombongan Anda ... bru terkenal DKIT arogan bang bang bang 😢,"['Flaming', 'Harassment']",Yes,"['suka', 'dgrin', 'lagu', 'bangskg', 'gd', 'sombong', 'kenal', 'dikit', 'arogan', 'bang', 'bang', 'bang']"
,"Apa fungsinya untuk lagu mana untuk Cook, jika mereka didengar oleh manusia atau ingin memakai yowes, orang tidak lagi harus bernyanyi, hanya gaya yang melebihi musisi dunia yang musisi legendanya tidak terlalu sombong, meskipun saya tidak Di awal di Endyes, saya bertanya kepada Karia, Anda akan kembali ke Planet Pluto","['Flaming', 'Harassment']",Yes,"['fungsi', 'lagu', 'masak', 'dengar', 'manusia', 'pakai', 'yowes', 'orang', 'tidak', 'nyanyi', 'gaya', 'lebih', 'musisi', 'dunia', 'musisi', 'legenda', 'tidak', 'sombong', 'tidak', 'endyes', 'karia', 'planet', 'pluto']"
,"Anda baik, Pak, tetapi hanya satu lagu yang telah meluncur.","['Flaming', 'Harassment']",Yes,"['bagus', 'emas', 'lagu', 'milik', 'luncur']"
,"Saya tidak ingin mendengarkan lagu Anda, tetapi viral yang sombong telah memberi 🤣🤣🤣","['Flaming', 'Harassment']",Yes,"['tidak', 'dengar', 'lagu', 'virus', 'sombong', 'milik']"
,"Belagu Luuu, lagu LU otomatis dari daftar pemutaran","['Flaming', 'Harassment']",Yes,"['belagu', 'lagu', 'otomatis', 'daftar', 'putar']"
,"Woow terlihat oleh komentar, arogan, tetapi tidak berani berbicara banyak, untuk menyanyikan lulusan dari mereka ... karena kesombongan mereka.cuihhhhhhhh","['Flaming', 'Harassment']",Yes,"['wow', 'komentar', 'arogan', 'tidak', 'berani', 'bicara', 'nyanyi', 'lulus', 'sombong', 'merekacuihh']"
,"Laki -laki yang tidak dikeluarkan menjadi haram, jadi mereka adalah penyimpangan bodoh dari orang bodoh, seperti gapantes yang memberikan tahap tidak murni, mereka berpisah, kan?","['Flaming', 'Harassment']",Yes,"['pria', 'pria', 'tidak', 'keluar', 'haram', 'adalah', 'simpang', 'bodoh', 'orang', 'bodoh', 'suka', 'tidak', 'tahap', 'tidak', 'murni', 'pisah']"
,"Lagu ini benar -benar penyanyi top, benar -benar diragukan ... jika lagu Anda tidak ingin menggunakannya, jangan buat saya, saudara ... terima kasih, saya tidak suka lagu Anda, maaf, saya tidak T ingin politik ""Aku tidak bisa hanya kamu bisa","['Flaming', 'Harassment']",Yes,"['lagu', 'nyanyi', 'ragu', 'lagu', 'tidak', 'guna', 'terima', 'cinta', 'tidak', 'suka', 'lagu', 'maaf', 'tidak', 't', 'politik', 'tidak']"
,"Saya ingin terkenal karena Anda, Segaala tidak mau, tidak ingin ... hanya diva kelas yang tidak diragukan.","['Flaming', 'Harassment']",Yes,"['kenal', 'segaala', 'tidak', 'tidak', 'diva', 'kelas', 'tidak', 'ragu']"
,"Saya pikir itu cek biru ... 🤣 Gaya yang bagus, Tuan, lagu Anda membuat saya mengantuk 🥱","['Flaming', 'Harassment']",Yes,"['pikir', 'periksa', 'biru', 'gaya', 'bagus', 'lagu', 'antuk']"
,"Aku bersumpah terlalu sombong, jangan dengarkan lagumu","['Flaming', 'Harassment']",Yes,"['sumpah', 'sombong', 'dengar', 'lagu']"
,"Saya pikir mereka yang memiliki lagu masih muda, energik, bagus -melihat jutaan pengikut, ternyata, ternyata, sudah tua, wajah Sliweran di pasaran, pekerjaan baru tahu ini karena ada karena ada Berita ""Gaaudi"".Suatu hari Kaesang bisa menjadi gubernur atau apa pun, saya ingat untuk tidak lebih dekat dengan dia jika itu terjadi. pasar.Ini berarti bahwa pekerjaan mereka dapat digunakan oleh semua orang, kecuali untuk tujuan komersial.Tidak sulit diterbitkan.","['Flaming', 'Harassment']",Yes,"['pikir', 'milik', 'lagu', 'muda', 'energik', 'bagus', 'juta', 'ikut', 'sudah', 'tua', 'hadap', 'pasar', 'kerja', 'berita', 'gaaudisuatu', 'kaesang', 'gubernur', 'tidak', 'pasarini', 'kerja', 'orang', 'kecuali', 'tuju', 'komersialtidak', 'sulit', 'terbit']"
,"Mengapa musisi arogan !!!
Besok Anda memiliki lagu yang harus Anda terbitkan !!!","['Flaming', 'Harassment']",Yes,"['musisi', 'arogan', 'besok', 'milik', 'lagu', 'terbit']"
,"Saya harus bersyukur, bahkan mengatakan bahwa saya tidak ingin siap, ya, itu tidak terlalu terkenal, bukan smbong, saudara","['Flaming', 'Harassment']",Yes,"['syukur', 'tidak', 'ya', 'tidak', 'kenal', 'tidak', 'smbong']"
